DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Victim_id,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON,Location_id
201116312,12/4/2020 0:00,12/2/2020 0:00,2330,11,Northeast,1153,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),385,1907,56,M,W,101,STREET,,,IC,Invest Cont,331,,,,1900 N  SERRANO                      AV,,34.1054,-118.3071,1907
200205060,1/23/2020 0:00,1/21/2020 0:00,1500,2,Rampart,236,1,510,VEHICLE - STOLEN,,1908,0,,,101,STREET,,,IC,Invest Cont,510,,,,UNION                        AV,3RD                          ST,34.0609,-118.2679,1908
200205063,1/21/2020 0:00,1/21/2020 0:00,1400,2,Rampart,249,2,664,"BUNCO, PETTY THEFT",1309 1822 0701 0344,1909,29,M,H,101,STREET,,,IC,Invest Cont,664,,,,BIXEL                        ST,8TH                          ST,34.0542,-118.2611,1909
201007567,3/26/2020 0:00,3/26/2020 0:00,1840,10,West Valley,1047,2,888,TRESPASSING,1822 2026 1202,1910,66,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,888,,,,5500    EDWARD E HORTON              LN,,34.1719,-118.5055,1910
200605740,2/6/2020 0:00,2/6/2020 0:00,720,6,Hollywood,646,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1606,1911,0,X,X,101,STREET,,,AA,Adult Arrest,341,,,,6500    HOLLYWOOD                    BL,,34.1016,-118.331,1911
200205066,1/23/2020 0:00,1/23/2020 0:00,745,2,Rampart,202,2,850,INDECENT EXPOSURE,1309 0913 0529 0528,1912,42,F,H,101,STREET,,,IC,Invest Cont,850,,,,4300    LOCKWOOD                     AV,,34.0887,-118.2869,1912
200616577,10/12/2020 0:00,10/12/2020 0:00,115,6,Hollywood,643,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",0325 0601 0104 1822,1913,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,951,,,,7100 W  SUNSET                       BL,,34.1007,-118.3494,1913
200205070,1/23/2020 0:00,1/22/2020 0:00,2100,2,Rampart,291,1,330,BURGLARY FROM VEHICLE,1609 0344,1914,35,M,O,101,STREET,,,IC,Invest Cont,330,,,,1400 S  BONNIE BRAE                  ST,,34.0444,-118.2827,1914
221308122,3/10/2022 0:00,3/10/2020 0:00,35,13,Newton,1324,2,354,THEFT OF IDENTITY,1822 0100,1915,30,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,1400 E  20TH                         ST,,34.0218,-118.249,1915
200205076,1/24/2020 0:00,1/23/2020 0:00,2045,2,Rampart,291,1,510,VEHICLE - STOLEN,,1916,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,2100 W  PICO                         BL,,34.0473,-118.2827,1916
200205077,1/22/2020 0:00,1/10/2020 0:00,1600,2,Rampart,217,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1202 0344,1917,68,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,800    GLENDALE                     BL,,34.0727,-118.2637,1917
200205078,1/23/2020 0:00,1/23/2020 0:00,1335,2,Rampart,221,1,210,ROBBERY,0910 0202 1822 0448 0344 0429,1918,26,F,H,906,MTA - RED LINE - VERMONT/BEVERLY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,VERMONT                      AV,BEVERLY                      BL,34.0777,-118.2917,1918
200205080,1/23/2020 0:00,1/23/2020 0:00,1440,2,Rampart,202,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1822 0334 0416 0445 1281,1919,24,M,W,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,230,,,,VERMONT                      AV,BURNS                        AV,34.0877,-118.2917,1919
200205082,1/23/2020 0:00,1/23/2020 0:00,745,2,Rampart,246,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1822 0445 0334,1920,50,F,H,103,ALLEY,312,PIPE/METAL PIPE,IC,Invest Cont,230,,,,WILSHIRE,ALVARADO,34.058,-118.2759,1920
200205083,1/23/2020 0:00,1/23/2020 0:00,1300,2,Rampart,256,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1822 0305 0416 0446 0429 0417,1921,37,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,1700 W  6TH                          ST,,34.0573,-118.2699,1921
200205086,1/22/2020 0:00,1/22/2020 0:00,1515,2,Rampart,216,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0352,1922,48,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,2100    KENT                         ST,,34.0745,-118.2654,1922
200205087,1/23/2020 0:00,1/23/2020 0:00,1640,2,Rampart,261,1,330,BURGLARY FROM VEHICLE,0329 1609 1307 0202 1822 1402 0345,1923,36,F,H,108,PARKING LOT,,,IC,Invest Cont,330,998,,,800 S  CARONDELET                   ST,,34.0568,-118.2821,1923
200205088,1/23/2020 0:00,1/19/2020 0:00,1950,2,Rampart,235,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 0344 1251,1924,24,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,2500 W  TEMPLE                       ST,,34.0721,-118.2734,1924
200205089,1/23/2020 0:00,1/17/2020 0:00,1845,2,Rampart,218,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0349 0394,1925,30,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,600    ECHO PARK                    AV,,34.0699,-118.2596,1925
200205090,1/23/2020 0:00,1/23/2020 0:00,1700,2,Rampart,246,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1309 1202 1000 0344,1926,60,M,B,108,PARKING LOT,,,IC,Invest Cont,440,,,,600 S  WESTLAKE                     AV,,34.0598,-118.2734,1926
200205093,1/23/2020 0:00,1/21/2020 0:00,2300,2,Rampart,245,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,1927,28,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,2500 W  6TH                          ST,,34.0616,-118.2794,1927
200205094,1/22/2020 0:00,1/21/2020 0:00,1700,2,Rampart,233,1,310,BURGLARY,0344 1607 0329 0601,1928,0,X,X,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,310,,,,2700    BEVERLY                      BL,,34.0699,-118.2777,1928
200205095,1/22/2020 0:00,1/7/2020 0:00,2300,2,Rampart,201,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0342 1822 0344,1929,0,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,5000    SANTA MONICA                 BL,,34.0909,-118.2984,1929
200205096,1/23/2020 0:00,1/21/2020 0:00,2000,2,Rampart,236,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1601 0344,1930,40,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,100 S  BURLINGTON                   AV,,34.065,-118.2666,1930
200205098,1/22/2020 0:00,1/22/2020 0:00,1200,2,Rampart,205,2,662,"BUNCO, GRAND THEFT",0800 0913 0701 0113,1931,31,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,600    MICHELTORENA                 ST,,34.0792,-118.2811,1931
200205100,1/21/2020 0:00,1/21/2020 0:00,100,2,Rampart,201,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1607,1932,35,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,MONROE,MARIPOSA,34.0856,-118.299,1932
200205101,1/22/2020 0:00,1/21/2020 0:00,1730,2,Rampart,245,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,1933,25,F,W,108,PARKING LOT,,,IC,Invest Cont,740,,,,400 S  LAKE                         ST,,34.0621,-118.2747,1933
200205102,1/22/2020 0:00,1/21/2020 0:00,2120,2,Rampart,217,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 1609 0329,1934,29,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,MOUNTAIN VIEW,TEMPLE,34.0711,-118.2664,1934
201114782,10/17/2020 0:00,10/16/2020 0:00,1805,11,Northeast,1115,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1309,1935,50,M,W,108,PARKING LOT,,,IC,Invest Cont,740,,,,2200    COLORADO                     BL,,34.1391,-118.2141,1935
200205311,1/20/2020 0:00,1/20/2020 0:00,1600,2,Rampart,269,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 2004 0325 0344,1936,0,X,X,401,MINI-MART,,,IC,Invest Cont,442,,,,1400 W  8TH                          ST,,34.0506,-118.2699,1936
200205529,1/16/2020 0:00,1/16/2020 0:00,1,2,Rampart,295,1,330,BURGLARY FROM VEHICLE,0329 1307 1609 1302,1937,31,M,W,101,STREET,,,IC,Invest Cont,330,,,,PICO                         BL,BURLINGTON                   AV,34.0456,-118.2789,1937
211204922,10/29/2020 0:00,10/22/2020 0:00,852,12,77th Street,1256,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,1938,31,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,440,,,,600 W  73RD                         ST,,33.9736,-118.286,1938
200205103,1/22/2020 0:00,1/21/2020 0:00,2200,2,Rampart,217,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1609 0329,1939,25,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1600    PALO ALTO                    ST,,34.0697,-118.2626,1939
200205105,1/23/2020 0:00,1/8/2020 0:00,900,2,Rampart,216,2,354,THEFT OF IDENTITY,1822 0930 0928 0100,1940,23,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,400 N  CORONADO                     ST,,34.0732,-118.2728,1940
200205119,1/24/2020 0:00,1/23/2020 0:00,1600,2,Rampart,245,1,220,ATTEMPTED ROBBERY,0913 1817 0342 0355 0416 0446 0334 0443,1941,53,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,220,,,,WILSHIRE,ALVARADO,34.0597,-118.2795,1941
200205122,1/24/2020 0:00,1/23/2020 0:00,2230,2,Rampart,201,2,624,BATTERY - SIMPLE ASSAULT,0913 0361 1206 0416 0446,1942,51,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,ROMAINE,NORMANDIE,34.0886,-118.3005,1942
200205129,1/24/2020 0:00,1/24/2020 0:00,1200,2,Rampart,271,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,1943,0,,,101,STREET,,,IC,Invest Cont,420,,,,900 S  LAKE                         ST,,34.0539,-118.2799,1943
200205130,1/24/2020 0:00,1/24/2020 0:00,1420,2,Rampart,245,1,210,ROBBERY,1822 0312 0327 0334 0337 0344 1309,1944,17,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,,,,OCEAN VIEW,CORONADO,34.0626,-118.28,1944
200205134,1/24/2020 0:00,1/23/2020 0:00,2100,2,Rampart,218,1,510,VEHICLE - STOLEN,,1945,0,,,101,STREET,,,IC,Invest Cont,510,,,,KENSINGTON                   RD,DOUGLAS                      AV,34.0725,-118.2532,1945
200205146,1/24/2020 0:00,1/22/2020 0:00,1900,2,Rampart,261,1,330,BURGLARY FROM VEHICLE,0344 0329 1609 1307 1210 0352 1601,1946,22,F,B,101,STREET,,,IC,Invest Cont,330,,,,700 S  CORONADO                     ST,,34.0589,-118.2821,1946
200205147,1/24/2020 0:00,1/23/2020 0:00,2035,2,Rampart,261,1,330,BURGLARY FROM VEHICLE,0344 1601 1609 1307 0329,1947,38,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,2600 W  7TH                          ST,,34.059,-118.2824,1947
200205148,1/24/2020 0:00,1/24/2020 0:00,1300,2,Rampart,205,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0352 0344 0104 1300 1309,1948,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,341,,,,2600 W  SUNSET                       BL,,34.08,-118.2698,1948
200205149,1/24/2020 0:00,1/23/2020 0:00,930,2,Rampart,269,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,1949,31,M,B,707,GARAGE/CARPORT,,,IC,Invest Cont,745,,,,800    GREEN                        AV,,34.0518,-118.271,1949
200210721,5/28/2020 0:00,5/28/2020 0:00,1300,2,Rampart,269,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 0311 2024,1950,19,X,X,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,740,,,,1400 W  7TH                          ST,,34.0527,-118.2685,1950
200205152,1/24/2020 0:00,1/23/2020 0:00,1300,2,Rampart,249,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032 1210 1815,1951,29,F,H,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,440,,,,300    LUCAS                        AV,,34.0583,-118.2616,1951
200205153,1/24/2020 0:00,1/19/2020 0:00,1227,2,Rampart,241,2,354,THEFT OF IDENTITY,0100 0928,1952,37,F,O,710,OTHER PREMISE,,,IC,Invest Cont,354,,,,400 S  OCCIDENTAL                   BL,,34.0665,-118.2828,1952
200205154,1/23/2020 0:00,1/20/2020 0:00,1830,2,Rampart,212,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0319 0421 0216 1822 1218,1953,57,F,B,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,JUANITA                      AV,BEVERLY                      BL,34.0764,-118.2903,1953
200205155,1/24/2020 0:00,1/22/2020 0:00,2130,2,Rampart,204,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1210 1601,1954,35,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,600    IMOGEN                       AV,,34.0806,-118.2843,1954
200205160,1/24/2020 0:00,1/24/2020 0:00,920,2,Rampart,269,1,761,BRANDISH WEAPON,0334 0443 0913 1817,1955,31,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",205,KITCHEN KNIFE,IC,Invest Cont,761,,,,700    GARLAND                      AV,,34.0517,-118.2663,1955
200205162,1/24/2020 0:00,1/24/2020 0:00,2120,2,Rampart,261,2,888,TRESPASSING,2004 1822,1956,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888,,,,700 S  CORONADO                     ST,,34.0589,-118.2821,1956
200109646,3/25/2020 0:00,3/23/2020 0:00,1930,1,Central,154,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,1957,35,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,500 S  MAIN                         ST,,34.0467,-118.2485,1957
200205165,1/24/2020 0:00,1/24/2020 0:00,2150,2,Rampart,236,1,210,ROBBERY,0342 0202 0216 0344 0327 0104 0334 0312 0945 1822,1958,0,X,X,202,LIQUOR STORE,101,REVOLVER,IC,Invest Cont,210,,,,1700    BEVERLY                      BL,,34.0647,-118.2657,1958
200205166,1/25/2020 0:00,1/25/2020 0:00,100,2,Rampart,212,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1100 0430 0400 1822 1218,1959,23,M,H,102,SIDEWALK,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,COMMONWEALTH,MELROSE,34.0836,-118.2856,1959
200208090,3/23/2020 0:00,3/23/2020 0:00,135,2,Rampart,236,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0450 1309 1100 1407,1960,0,X,X,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,753,998,,,200 S  WESTLAKE                     AV,,34.0648,-118.2696,1960
200205168,1/24/2020 0:00,1/24/2020 0:00,10,2,Rampart,237,2,661,UNAUTHORIZED COMPUTER ACCESS,1202 1914,1961,32,M,W,710,OTHER PREMISE,,,IC,Invest Cont,661,,,,1600    BEVERLY                      BL,,34.0634,-118.263,1961
200205169,1/25/2020 0:00,1/25/2020 0:00,30,2,Rampart,251,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,1962,20,M,H,101,STREET,212,BOTTLE,IC,Invest Cont,745,,,,8TH,CORONADO,34.0628,-118.2811,1962
200205171,1/24/2020 0:00,1/22/2020 0:00,1500,2,Rampart,247,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,1963,58,M,H,101,STREET,,,IC,Invest Cont,740,,,,400 S  UNION                        AV,,34.0596,-118.2701,1963
200205175,1/25/2020 0:00,1/24/2020 0:00,1615,2,Rampart,211,1,210,ROBBERY,1822 0344 1210 0416 0446 0334 0302 0342 0355 0319,1964,30,M,W,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,4500    MELROSE                      AV,,34.0836,-118.2978,1964
200205179,1/25/2020 0:00,1/25/2020 0:00,1235,2,Rampart,202,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 2004,1965,0,X,X,401,MINI-MART,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740,998,,,4600    SANTA MONICA                 BL,,34.0909,-118.2893,1965
200205180,1/25/2020 0:00,1/25/2020 0:00,1305,2,Rampart,245,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1236 0447 0329 1822 0104 0411,1966,39,F,W,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,2200 W  6TH                          ST,,34.0601,-118.2761,1966
200205182,1/25/2020 0:00,1/25/2020 0:00,1730,2,Rampart,233,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0445 1822 1300 1309 0319 0369 0443 1210,1967,43,M,W,101,STREET,215,MACHETE,IC,Invest Cont,230,,,,GLASSELL                     ST,BENTON                       WY,34.0706,-118.2772,1967
200205183,1/25/2020 0:00,1/25/2020 0:00,1630,2,Rampart,246,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0352 0325 0104 1822 0216,1968,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,400 S  ALVARADO                     ST,,34.0613,-118.2738,1968
200205184,1/25/2020 0:00,1/23/2020 0:00,2000,2,Rampart,238,1,330,BURGLARY FROM VEHICLE,0344 0329 1601 0321 1210,1969,35,M,W,101,STREET,,,IC,Invest Cont,330,,,,1500    CORTEZ                       ST,,34.067,-118.2594,1969
200205185,1/25/2020 0:00,1/24/2020 0:00,1000,2,Rampart,289,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202 0354,1970,77,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,1100    VALENCIA                     ST,,34.0469,-118.2733,1970
200205186,1/25/2020 0:00,1/25/2020 0:00,1230,2,Rampart,269,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 2032,1971,46,M,W,503,HOTEL,,,IC,Invest Cont,341,,,,700 S  UNION                        AV,,34.0539,-118.2712,1971
200205188,1/25/2020 0:00,1/24/2020 0:00,1100,2,Rampart,235,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0344 0329 1307,1972,51,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,2300    MIRAMAR                      ST,,34.0649,-118.2741,1972
200205189,1/25/2020 0:00,1/24/2020 0:00,1630,2,Rampart,236,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,1973,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,1800    BEVERLY                      BL,,34.0652,-118.267,1973
200205192,1/25/2020 0:00,1/25/2020 0:00,2200,2,Rampart,299,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402 0906 1816,1974,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740,998,,,1000 W  17TH                         ST,,34.0398,-118.278,1974
200205194,1/25/2020 0:00,1/25/2020 0:00,2300,2,Rampart,256,1,210,ROBBERY,0325 0104 1822 0945,1975,0,X,X,203,OTHER BUSINESS,113,SIMULATED GUN,IC,Invest Cont,210,,,,1800 W  7TH                          ST,,34.0565,-118.2724,1975
200712725,8/13/2020 0:00,8/9/2020 0:00,1500,7,Wilshire,721,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1300 0344,1976,65,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,331,,,,100 S  CLARK                        DR,,34.0736,-118.3848,1976
200205200,1/25/2020 0:00,1/25/2020 0:00,2020,2,Rampart,246,2,888,TRESPASSING,1822 0319 0910 2004 2048,1977,0,X,X,904,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,,,IC,Invest Cont,888,,,,600 S  ALVARADO                     ST,,34.0596,-118.2749,1977
200205201,1/25/2020 0:00,1/25/2020 0:00,1200,2,Rampart,269,1,761,BRANDISH WEAPON,2000 1814 0421 0334 2004 0913,1978,54,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,761,,,,700    GARLAND                      AV,,34.0517,-118.2663,1978
200205202,1/25/2020 0:00,1/25/2020 0:00,700,2,Rampart,236,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1206 1601 0429 2033 0913,1979,27,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,UNION,ROCKWOOD,34.0664,-118.2647,1979
201505016,1/22/2020 0:00,1/21/2020 0:00,1945,15,N Hollywood,1519,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1300 0344,1980,24,F,W,101,STREET,,,IC,Invest Cont,331,,,,6700    RIVERTON                     AV,,34.1922,-118.3659,1980
200808302,4/14/2020 0:00,4/14/2020 0:00,1930,8,West LA,838,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2032 0344 1822,1981,22,M,W,707,GARAGE/CARPORT,,,AO,Adult Other,341,,,,10900    ROEBLING                     AV,,34.0661,-118.4485,1981
200915687,10/8/2020 0:00,9/28/2020 0:00,1900,9,Van Nuys,931,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,1982,34,F,W,101,STREET,,,IC,Invest Cont,331,,,,FIRMAMENT                    AV,VICTORY                      BL,34.1866,-118.4719,1982
200116920,8/25/2020 0:00,8/23/2020 0:00,2253,1,Central,185,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 0321 1300,1983,23,F,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,331,,,,1000 S  BROADWAY,,34.0406,-118.2578,1983
200205208,1/25/2020 0:00,1/25/2020 0:00,1712,2,Rampart,275,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 1822 0216 0344 2032 0377,1984,85,F,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,2000 W  OLYMPIC                      BL,,34.0512,-118.2787,1984
200205220,1/26/2020 0:00,1/26/2020 0:00,1300,2,Rampart,245,1,510,VEHICLE - STOLEN,,1985,0,,,101,STREET,,,IC,Invest Cont,510,,,,PARK VIEW,WILSHIRE,34.0597,-118.2795,1985
202016919,11/9/2020 0:00,11/8/2020 0:00,2200,20,Olympic,2053,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1251 1822,1986,26,F,A,101,STREET,,,IC,Invest Cont,331,,,,CONNECTICUT,WESTERN,34.0517,-118.3091,1986
200205225,1/26/2020 0:00,1/25/2020 0:00,1900,2,Rampart,248,2,354,THEFT OF IDENTITY,0100 0930 1822,1987,36,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,300    LOMA                         DR,,34.0599,-118.2655,1987
200205227,1/26/2020 0:00,1/25/2020 0:00,2200,2,Rampart,261,1,330,BURGLARY FROM VEHICLE,1609 0344 1402 0358 1307 1822,1988,26,M,H,707,GARAGE/CARPORT,,,IC,Invest Cont,330,998,,,800 S  CARONDELET                   ST,,34.0568,-118.2821,1988
200205229,1/26/2020 0:00,1/26/2020 0:00,2050,2,Rampart,299,2,660,COUNTERFEIT,0342 1822 1309 1402 0601,1989,0,X,X,217,AUTO REPAIR SHOP,,,IC,Invest Cont,660,998,,,1500 W  PICO                         BL,,34.0439,-118.2752,1989
200205231,1/26/2020 0:00,1/25/2020 0:00,545,2,Rampart,275,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 1912,1990,26,M,A,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,930,,,,1000 S  WESTLAKE                     AV,,34.0512,-118.2787,1990
200205243,1/26/2020 0:00,1/26/2020 0:00,2200,2,Rampart,233,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1813 1310 0416 0446,1991,32,F,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,200 S  LA FAYETTE PARK              PL,,34.0692,-118.2792,1991
200614595,8/24/2020 0:00,8/24/2020 0:00,40,6,Hollywood,635,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1822 0329,1992,44,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,740,,,,6600    FRANKLIN                     AV,,34.1079,-118.3337,1992
200305493,1/26/2020 0:00,1/26/2020 0:00,100,3,Southwest,356,1,330,BURGLARY FROM VEHICLE,0329 0344 1300 1607,1993,54,M,H,101,STREET,,,IC,Invest Cont,330,,,,1500 W  36TH                         PL,,34.0219,-118.3031,1993
200205252,1/27/2020 0:00,1/27/2020 0:00,2,2,Rampart,261,2,624,BATTERY - SIMPLE ASSAULT,0342 1822 1206 0416 0429 1601 0305,1994,54,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,GRAND VIEW,8TH,34.0559,-118.28,1994
200205254,1/27/2020 0:00,1/27/2020 0:00,105,2,Rampart,221,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 0342 0913 2034 1810 1218,1995,24,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,4100    BEVERLY                      BL,,34.0777,-118.2961,1995
